text,target,pred
驱散,"['NA', 'sàn']","['NA', 'sàn']"
飘散,"['NA', 'sàn']","['NA', 'sàn']"
零散,"['NA', 'sàn']","['NA', 'sàn']"
集散,"['NA', 'sàn']","['NA', 'sàn']"
竖折,"['NA', 'zhé']","['NA', 'zhé']"
皱折,"['NA', 'zhé']","['NA', 'zhé']"
波折,"['NA', 'zhé']","['NA', 'zhé']"
挫折,"['NA', 'zhé']","['NA', 'zhé']"
刹把,"['shā', 'bǎ']","['shā', 'bǎ']"
舵把,"['NA', 'bǎ']","['NA', 'bǎ']"
拉长,"['lā', 'cháng']","['lā', 'cháng']"
音长,"['NA', 'cháng']","['NA', 'cháng']"
长龙,"['cháng', 'NA']","['cháng', 'NA']"
长顺,"['cháng', 'NA']","['cháng', 'NA']"
长靴,"['cháng', 'NA']","['cháng', 'NA']"
长队,"['cháng', 'NA']","['cháng', 'NA']"
长野,"['cháng', 'NA']","['cháng', 'NA']"
长逝,"['cháng', 'NA']","['cháng', 'NA']"
长途,"['cháng', 'NA']","['cháng', 'NA']"
长远,"['cháng', 'NA']","['cháng', 'NA']"
长达,"['cháng', 'NA']","['cháng', 'NA']"
长谈,"['cháng', 'NA']","['cháng', 'NA']"
长诗,"['cháng', 'NA']","['cháng', 'NA']"
长裤,"['cháng', 'NA']","['cháng', 'NA']"
长裙,"['cháng', 'NA']","['cháng', 'NA']"
长袜,"['cháng', 'NA']","['cháng', 'NA']"
清扫,"['NA', 'sǎo']","['NA', 'sǎo']"
打发,"['dǎ', '<unk>']","['dǎ', 'fā']"
打卡,"['dǎ', 'kǎ']","['dǎ', 'kǎ']"
单打,"['dān', 'dǎ']","['dān', 'dǎ']"
冲打,"['chōng', 'dǎ']","['chōng', 'dǎ']"
鞭打,"['NA', 'dǎ']","['NA', 'dǎ']"
铁打,"['NA', 'dǎ']","['NA', 'dǎ']"
追打,"['NA', 'dǎ']","['NA', 'dǎ']"
近打,"['NA', 'dǎ']","['NA', 'dǎ']"
轻打,"['NA', 'dǎ']","['NA', 'dǎ']"
责打,"['NA', 'dǎ']","['NA', 'dǎ']"
自打,"['NA', 'dǎ']","['NA', 'dǎ']"
盲打,"['NA', 'dǎ']","['NA', 'dǎ']"
痛打,"['NA', 'dǎ']","['NA', 'dǎ']"
电打,"['NA', 'dǎ']","['NA', 'dǎ']"
猛打,"['NA', 'dǎ']","['NA', 'dǎ']"
激打,"['NA', 'dǎ']","['NA', 'dǎ']"
毒打,"['NA', 'dǎ']","['NA', 'dǎ']"
殴打,"['NA', 'dǎ']","['NA', 'dǎ']"
武打,"['NA', 'dǎ']","['NA', 'dǎ']"
施打,"['NA', 'dǎ']","['NA', 'dǎ']"
敲打,"['NA', 'dǎ']","['NA', 'dǎ']"
攻打,"['NA', 'dǎ']","['NA', 'dǎ']"
可行,"['kě', 'xíng']","['kě', 'xíng']"
发行,"['fā', 'xíng']","['fā', 'xíng']"
<unk>行,"['NA', 'xíng']","['NA', 'xíng']"
飞行,"['NA', 'xíng']","['NA', 'xíng']"
风行,"['NA', 'xíng']","['NA', 'xíng']"
<unk>行,"['NA', 'xíng']","['NA', 'xíng']"
顺行,"['NA', 'xíng']","['NA', 'xíng']"
随行,"['NA', 'xíng']","['NA', 'xíng']"
销行,"['NA', 'xíng']","['NA', 'xíng']"
遵行,"['NA', 'xíng']","['NA', 'xíng']"
逆行,"['NA', 'xíng']","['NA', 'xíng']"
送行,"['NA', 'xíng']","['NA', 'xíng']"
退行,"['NA', 'xíng']","['NA', 'xíng']"
远行,"['NA', 'xíng']","['NA', 'xíng']"
进行,"['NA', 'xíng']","['NA', 'xíng']"
运行,"['NA', 'xíng']","['NA', 'xíng']"
辞行,"['NA', 'xíng']","['NA', 'xíng']"
尺度,"['chǐ', 'dù']","['chǐ', 'dù']"
黏度,"['NA', 'dù']","['NA', 'dù']"
高度,"['NA', 'dù']","['NA', 'dù']"
首度,"['NA', 'dù']","['NA', 'dù']"
风度,"['NA', 'dù']","['NA', 'dù']"
额度,"['NA', 'dù']","['NA', 'dù']"
频度,"['NA', 'dù']","['NA', 'dù']"
零度,"['NA', 'dù']","['NA', 'dù']"
陡度,"['NA', 'dù']","['NA', 'dù']"
限度,"['NA', 'dù']","['NA', 'dù']"
阔度,"['NA', 'dù']","['NA', 'dù']"
速度,"['NA', 'dù']","['NA', 'dù']"
进度,"['NA', 'dù']","['NA', 'dù']"
轻度,"['NA', 'dù']","['NA', 'dù']"
跨度,"['NA', 'dù']","['NA', 'dù']"
超度,"['NA', 'dù']","['NA', 'dù']"
襟度,"['NA', 'dù']","['NA', 'dù']"
裁度,"['NA', 'dù']","['NA', 'dù']"
并排,"['bìng', 'pái']","['bìng', 'pái']"
并且,"['bìng', 'qiě']","['bìng', 'qiě']"
合并,"['hé', 'bìng']","['hé', 'bìng']"
裁并,"['NA', 'bìng']","['NA', 'bìng']"
整并,"['NA', 'bìng']","['NA', 'bìng']"
撤并,"['NA', 'bìng']","['NA', 'bìng']"
鲁蛇,"['NA', 'shé']","['NA', 'shé']"
<unk>蛇,"['NA', 'shé']","['NA', 'shé']"
<unk>蛇,"['NA', 'shé']","['NA', 'shé']"
预期,"['NA', 'qī']","['NA', 'qī']"
限期,"['NA', 'qī']","['NA', 'qī']"
逾期,"['NA', 'qī']","['NA', 'qī']"
远期,"['NA', 'qī']","['NA', 'qī']"
近期,"['NA', 'qī']","['NA', 'qī']"
苗期,"['NA', 'qī']","['NA', 'qī']"
花期,"['NA', 'qī']","['NA', 'qī']"
脱期,"['NA', 'qī']","['NA', 'qī']"
<unk>期,"['NA', 'qī']","['NA', 'qī']"
考期,"['NA', 'qī']","['NA', 'qī']"
缓期,"['NA', 'qī']","['NA', 'qī']"
终期,"['NA', 'qī']","['NA', 'qī']"
短期,"['NA', 'qī']","['NA', 'qī']"
万载,"['wàn', 'zài']","['wàn', 'zài']"
酬载,"['NA', 'zài']","['NA', 'zài']"
配载,"['NA', 'zài']","['NA', 'zài']"
运载,"['NA', 'zài']","['NA', 'zài']"
单干,"['dān', 'gàn']","['dān', 'gàn']"
高干,"['NA', 'gàn']","['NA', 'gàn']"
<unk>干,"['NA', 'gàn']","['NA', 'gàn']"
词干,"['NA', 'gàn']","['NA', 'gàn']"
蛮干,"['NA', 'gàn']","['NA', 'gàn']"
苦干,"['NA', 'gàn']","['NA', 'gàn']"
脑干,"['NA', 'gàn']","['NA', 'gàn']"
能干,"['NA', 'gàn']","['NA', 'gàn']"
干酪,"['gān', 'NA']","['gān', 'NA']"
干饭,"['gān', 'NA']","['gān', 'NA']"
干预,"['gān', 'NA']","['gān', 'NA']"
沙地,"['shā', 'dì']","['shā', 'dì']"
扫地,"['sǎo', 'dì']","['sǎo', 'dì']"
当地,"['dāng', 'dì']","['dāng', 'dì']"
场地,"['chǎng', 'dì']","['chǎng', 'dì']"
地轴,"['dì', 'zhóu']","['dì', 'zhóu']"
地衣,"['dì', 'yī']","['dì', 'yī']"
地藏,"['dì', 'zàng']","['dì', 'zàng']"
地脉,"['dì', 'mài']","['dì', 'mài']"
地核,"['dì', 'hé']","['dì', 'hé']"
地底,"['dì', 'dǐ']","['dì', 'dǐ']"
地委,"['dì', 'wěi']","['dì', 'wěi']"
地堡,"['dì', 'bǎo']","['dì', 'bǎo']"
地区,"['dì', 'qū']","['dì', 'qū']"
各地,"['gè', 'dì']","['gè', 'dì']"
台地,"['tái', 'dì']","['tái', 'dì']"
委过,"['wěi', 'guò']","['wěi', 'guò']"
饶过,"['NA', 'guò']","['NA', 'guò']"
飞过,"['NA', 'guò']","['NA', 'guò']"
<unk>过,"['NA', 'guò']","['NA', 'guò']"
闪过,"['NA', 'guò']","['NA', 'guò']"
错过,"['NA', 'guò']","['NA', 'guò']"
赌斗,"['NA', 'dòu']","['NA', 'dòu']"
殴斗,"['NA', 'dòu']","['NA', 'dòu']"
械斗,"['NA', 'dòu']","['NA', 'dòu']"
斗鸡,"['dòu', 'NA']","['dòu', 'NA']"
避难,"['NA', 'nàn']","['NA', 'nàn']"
家底,"['jiā', 'dǐ']","['jiā', 'dǐ']"
六家,"['liù', 'jiā']","['liù', 'jiā']"
合家,"['hé', 'jiā']","['hé', 'jiā']"
发家,"['fā', 'jiā']","['fā', 'jiā']"
厂家,"['chǎng', 'jiā']","['chǎng', 'jiā']"
作家,"['zuò', 'jiā']","['zuò', 'jiā']"
首家,"['NA', 'jiā']","['NA', 'jiā']"
阖家,"['NA', 'jiā']","['NA', 'jiā']"
酒家,"['NA', 'jiā']","['NA', 'jiā']"
邻家,"['NA', 'jiā']","['NA', 'jiā']"
道家,"['NA', 'jiā']","['NA', 'jiā']"
返家,"['NA', 'jiā']","['NA', 'jiā']"
<unk>家,"['NA', 'jiā']","['NA', 'jiā']"
起家,"['NA', 'jiā']","['NA', 'jiā']"
<unk>家,"['NA', 'jiā']","['NA', 'jiā']"
苗家,"['NA', 'jiā']","['NA', 'jiā']"
良家,"['NA', 'jiā']","['NA', 'jiā']"
船家,"['NA', 'jiā']","['NA', 'jiā']"
自家,"['NA', 'jiā']","['NA', 'jiā']"
老家,"['NA', 'jiā']","['NA', 'jiā']"
待要,"['dài', 'yào']","['dài', 'yào']"
只要,"['zhǐ', 'yào']","['zhǐ', 'yào']"
高要,"['NA', 'yào']","['NA', 'yào']"
首要,"['NA', 'yào']","['NA', 'yào']"
须要,"['NA', 'yào']","['NA', 'yào']"
非要,"['NA', 'yào']","['NA', 'yào']"
需要,"['NA', 'yào']","['NA', 'yào']"
险要,"['NA', 'yào']","['NA', 'yào']"
要饭,"['yào', 'NA']","['yào', 'NA']"
要领,"['yào', 'NA']","['yào', 'NA']"
要<unk>,"['yào', 'NA']","['yào', 'NA']"
要闻,"['yào', 'NA']","['yào', 'NA']"
要钱,"['yào', 'NA']","['yào', 'NA']"
要道,"['yào', 'NA']","['yào', 'NA']"
要路,"['yào', 'NA']","['yào', 'NA']"
要账,"['yào', 'NA']","['yào', 'NA']"
要谎,"['yào', 'NA']","['yào', 'NA']"
预提,"['NA', 'tí']","['NA', 'tí']"
计提,"['NA', 'tí']","['NA', 'tí']"
菩提,"['NA', 'tí']","['NA', 'tí']"
<unk>提,"['NA', 'tí']","['NA', 'tí']"
汽提,"['NA', 'tí']","['NA', 'tí']"
摊提,"['NA', 'tí']","['NA', 'tí']"
提高,"['tí', 'NA']","['tí', 'NA']"
提领,"['tí', 'NA']","['tí', 'NA']"
提问,"['tí', 'NA']","['tí', 'NA']"
提醒,"['tí', 'NA']","['tí', 'NA']"
提速,"['tí', 'NA']","['tí', 'NA']"
提述,"['tí', 'NA']","['tí', 'NA']"
顺差,"['NA', 'chā']","['NA', 'chā']"
逆差,"['NA', 'chā']","['NA', 'chā']"
较差,"['NA', 'chā']","['NA', 'chā']"
误差,"['NA', 'chā']","['NA', 'chā']"
视差,"['NA', 'chā']","['NA', 'chā']"
级差,"['NA', 'chā']","['NA', 'chā']"
等差,"['NA', 'chā']","['NA', 'chā']"
球差,"['NA', 'chā']","['NA', 'chā']"
温差,"['NA', 'chā']","['NA', 'chā']"
可见,"['kě', 'jiàn']","['kě', 'jiàn']"
高见,"['NA', 'jiàn']","['NA', 'jiàn']"
预见,"['NA', 'jiàn']","['NA', 'jiàn']"
闻见,"['NA', 'jiàn']","['NA', 'jiàn']"
夫妻,"['fū', 'qī']","['fū', 'qī']"
丧妻,"['sàng', 'qī']","['sàng', 'qī']"
驶往,"['NA', 'wǎng']","['NA', 'wǎng']"
逃往,"['NA', 'wǎng']","['NA', 'wǎng']"
赶往,"['NA', 'wǎng']","['NA', 'wǎng']"
神往,"['NA', 'wǎng']","['NA', 'wǎng']"
来往,"['NA', 'wǎng']","['NA', 'wǎng']"
既往,"['NA', 'wǎng']","['NA', 'wǎng']"
头骨,"['tóu', 'gǔ']","['tóu', 'gǔ']"
头重,"['tóu', 'zhòng']","['tóu', 'zhòng']"
头里,"['tóu', 'lǐ']","['tóu', 'lǐ']"
头角,"['tóu', 'jiǎo']","['tóu', 'jiǎo']"
头盖,"['tóu', 'gài']","['tóu', 'gài']"
头挡,"['tóu', 'dǎng']","['tóu', 'dǎng']"
头家,"['tóu', 'jiā']","['tóu', 'jiā']"
头头,"['tóu', 'tóu']","['tóu', 'tóu']"
头发,"['tóu', '<unk>']","['tóu', 'fā']"
头冠,"['tóu', 'guān']","['tóu', 'guān']"
埋头,"['mái', 'tóu']","['mái', 'tóu']"
地头,"['dì', 'tóu']","['dì', 'tóu']"
喷头,"['pēn', 'tóu']","['pēn', 'tóu']"
从头,"['cóng', 'tóu']","['cóng', 'tóu']"
龙头,"['NA', 'tóu']","['NA', 'tóu']"
鱼头,"['NA', 'tóu']","['NA', 'tóu']"
魔头,"['NA', 'tóu']","['NA', 'tóu']"
马头,"['NA', 'tóu']","['NA', 'tóu']"
风头,"['NA', 'tóu']","['NA', 'tóu']"
额头,"['NA', 'tóu']","['NA', 'tóu']"
领头,"['NA', 'tóu']","['NA', 'tóu']"
韵头,"['NA', 'tóu']","['NA', 'tóu']"
零头,"['NA', 'tóu']","['NA', 'tóu']"
阑头,"['NA', 'tóu']","['NA', 'tóu']"
镜头,"['NA', 'tóu']","['NA', 'tóu']"
钵头,"['NA', 'tóu']","['NA', 'tóu']"
钟头,"['NA', 'tóu']","['NA', 'tóu']"
迎头,"['NA', 'tóu']","['NA', 'tóu']"
辔头,"['NA', 'tóu']","['NA', 'tóu']"
起头,"['NA', 'tóu']","['NA', 'tóu']"
话头,"['NA', 'tóu']","['NA', 'tóu']"
词头,"['NA', 'tóu']","['NA', 'tóu']"
认头,"['NA', 'tóu']","['NA', 'tóu']"
袁头,"['NA', 'tóu']","['NA', 'tóu']"
街头,"['NA', 'tóu']","['NA', 'tóu']"
虚头,"['NA', 'tóu']","['NA', 'tóu']"
葱头,"['NA', 'tóu']","['NA', 'tóu']"
菜头,"['NA', 'tóu']","['NA', 'tóu']"
花头,"['NA', 'tóu']","['NA', 'tóu']"
船头,"['NA', 'tóu']","['NA', 'tóu']"
肩头,"['NA', 'tóu']","['NA', 'tóu']"
聚头,"['NA', 'tóu']","['NA', 'tóu']"
龙虎,"['NA', 'hǔ']","['NA', 'hǔ']"
路虎,"['NA', 'hǔ']","['NA', 'hǔ']"
蝇虎,"['NA', 'hǔ']","['NA', 'hǔ']"
虎鲸,"['hǔ', 'NA']","['hǔ', 'NA']"
黑市,"['NA', 'shì']","['NA', 'shì']"
面市,"['NA', 'shì']","['NA', 'shì']"
集市,"['NA', 'shì']","['NA', 'shì']"
闹市,"['NA', 'shì']","['NA', 'shì']"
门市,"['NA', 'shì']","['NA', 'shì']"
跌市,"['NA', 'shì']","['NA', 'shì']"
超市,"['NA', 'shì']","['NA', 'shì']"
旋量,"['xuán', 'liàng']","['xuán', 'liàng']"
杠夫,"['gàng', 'fū']","['gàng', 'fū']"
挑夫,"['tiāo', 'fū']","['tiāo', 'fū']"
拉夫,"['lā', 'fū']","['lā', 'fū']"
只有,"['zhǐ', 'yǒu']","['zhǐ', 'yǒu']"
只好,"['zhǐ', 'hǎo']","['zhǐ', 'hǎo']"
七魄,"['qī', 'pò']","['qī', 'pò']"
齐鲁,"['qí', 'NA']","['qí', 'NA']"
齐集,"['qí', 'NA']","['qí', 'NA']"
可作,"['kě', 'zuò']","['kě', 'zuò']"
写作,"['xiě', 'zuò']","['xiě', 'zuò']"
假作,"['jiǎ', 'zuò']","['jiǎ', 'zuò']"
作色,"['zuò', 'sè']","['zuò', 'sè']"
作罢,"['zuò', 'bà']","['zuò', 'bà']"
作曲,"['zuò', 'qǔ']","['zuò', 'qǔ']"
作恶,"['zuò', 'è']","['zuò', 'è']"
作兴,"['zuò', 'xīng']","['zuò', 'xīng']"
作别,"['zuò', 'bié']","['zuò', 'bié']"
作乐,"['zuò', 'lè']","['zuò', 'lè']"
运作,"['NA', 'zuò']","['NA', 'zuò']"
轮作,"['NA', 'zuò']","['NA', 'zuò']"
误作,"['NA', 'zuò']","['NA', 'zuò']"
试作,"['NA', 'zuò']","['NA', 'zuò']"
当量,"['dāng', 'liàng']","['dāng', 'liàng']"
当当,"['dāng', 'dāng']","['dāng', 'dāng']"
当场,"['dāng', 'chǎng']","['dāng', 'chǎng']"
便当,"['biàn', 'dāng']","['biàn', 'dāng']"
乌当,"['wū', 'dāng']","['wū', 'dāng']"
倒锁,"['dào', 'NA']","['dào', 'NA']"
驳倒,"['NA', 'dǎo']","['NA', 'dǎo']"
颠倒,"['NA', 'dǎo']","['NA', 'dǎo']"
问倒,"['NA', 'dǎo']","['NA', 'dǎo']"
跪倒,"['NA', 'dǎo']","['NA', 'dǎo']"
跌倒,"['NA', 'dǎo']","['NA', 'dǎo']"
翻倒,"['NA', 'dǎo']","['NA', 'dǎo']"
绝倒,"['NA', 'dǎo']","['NA', 'dǎo']"
绊倒,"['NA', 'dǎo']","['NA', 'dǎo']"
碰倒,"['NA', 'dǎo']","['NA', 'dǎo']"
盘倒,"['NA', 'dǎo']","['NA', 'dǎo']"
病倒,"['NA', 'dǎo']","['NA', 'dǎo']"
酸雨,"['NA', 'yǔ']","['NA', 'yǔ']"
骤雨,"['NA', 'yǔ']","['NA', 'yǔ']"
风雨,"['NA', 'yǔ']","['NA', 'yǔ']"
<unk>雨,"['NA', 'yǔ']","['NA', 'yǔ']"
霉雨,"['NA', 'yǔ']","['NA', 'yǔ']"
雷雨,"['NA', 'yǔ']","['NA', 'yǔ']"
雨靴,"['yǔ', 'NA']","['yǔ', 'NA']"
<unk>思,"['NA', 'sī']","['NA', 'sī']"
追思,"['NA', 'sī']","['NA', 'sī']"
迷思,"['NA', 'sī']","['NA', 'sī']"
运思,"['NA', 'sī']","['NA', 'sī']"
苦思,"['NA', 'sī']","['NA', 'sī']"
<unk>思,"['NA', 'sī']","['NA', 'sī']"
绮思,"['NA', 'sī']","['NA', 'sī']"
六经,"['liù', 'jīng']","['liù', 'jīng']"
马边,"['NA', 'biān']","['NA', 'biān']"
饰边,"['NA', 'biān']","['NA', 'biān']"
页边,"['NA', 'biān']","['NA', 'biān']"
靠边,"['NA', 'biān']","['NA', 'biān']"
靖边,"['NA', 'biān']","['NA', 'biān']"
金边,"['NA', 'biān']","['NA', 'biān']"
边音,"['biān', 'NA']","['biān', 'NA']"
边<unk>,"['biān', 'NA']","['biān', 'NA']"
边际,"['biān', 'NA']","['biān', 'NA']"
边防,"['biān', 'NA']","['biān', 'NA']"
边门,"['biān', 'NA']","['biān', 'NA']"
边锋,"['biān', 'NA']","['biān', 'NA']"
边鄙,"['biān', 'NA']","['biān', 'NA']"
边远,"['biān', 'NA']","['biān', 'NA']"
边裔,"['biān', 'NA']","['biān', 'NA']"
边衅,"['biān', 'NA']","['biān', 'NA']"
边缘,"['biān', 'NA']","['biān', 'NA']"
边线,"['biān', 'NA']","['biān', 'NA']"
边窗,"['biān', 'NA']","['biān', 'NA']"
边疆,"['biān', 'NA']","['biān', 'NA']"
边界,"['biān', 'NA']","['biān', 'NA']"
边民,"['biān', 'NA']","['biān', 'NA']"
边检,"['biān', 'NA']","['biān', 'NA']"
飞转,"['NA', 'zhuàn']","['NA', 'zhuàn']"
轮转,"['NA', 'zhuàn']","['NA', 'zhuàn']"
转门,"['zhuàn', 'NA']","['zhuàn', 'NA']"
转院,"['zhuǎn', 'NA']","['zhuǎn', 'NA']"
转道,"['zhuǎn', 'NA']","['zhuǎn', 'NA']"
转递,"['zhuǎn', 'NA']","['zhuǎn', 'NA']"
转送,"['zhuǎn', 'NA']","['zhuǎn', 'NA']"
转述,"['zhuǎn', 'NA']","['zhuǎn', 'NA']"
转达,"['zhuǎn', 'NA']","['zhuǎn', 'NA']"
转轨,"['zhuǎn', 'NA']","['zhuǎn', 'NA']"
转身,"['zhuǎn', 'NA']","['zhuǎn', 'NA']"
蹴<unk>,"['cù', 'NA']","['cù', 'NA']"
冲洗,"['chōng', 'xǐ']","['chōng', 'xǐ']"
领洗,"['NA', 'xǐ']","['NA', 'xǐ']"
耐洗,"['NA', 'xǐ']","['NA', 'xǐ']"
<unk>洗,"['NA', 'xǐ']","['NA', 'xǐ']"
漱洗,"['NA', 'xǐ']","['NA', 'xǐ']"
<unk>洗,"['NA', 'xǐ']","['NA', 'xǐ']"
清洗,"['NA', 'xǐ']","['NA', 'xǐ']"
<unk>洗,"['NA', 'xǐ']","['NA', 'xǐ']"
浸洗,"['NA', 'xǐ']","['NA', 'xǐ']"
浣洗,"['NA', 'xǐ']","['NA', 'xǐ']"
塞语,"['sài', 'yǔ']","['sài', 'yǔ']"
台语,"['tái', 'yǔ']","['tái', 'yǔ']"
华语,"['huá', 'yǔ']","['huá', 'yǔ']"
乌语,"['wū', 'yǔ']","['wū', 'yǔ']"
韵语,"['NA', 'yǔ']","['NA', 'yǔ']"
韩语,"['NA', 'yǔ']","['NA', 'yǔ']"
隐语,"['NA', 'yǔ']","['NA', 'yǔ']"
<unk>语,"['NA', 'yǔ']","['NA', 'yǔ']"
闪语,"['NA', 'yǔ']","['NA', 'yǔ']"
述语,"['NA', 'yǔ']","['NA', 'yǔ']"
腹语,"['NA', 'yǔ']","['NA', 'yǔ']"
<unk>语,"['NA', 'yǔ']","['NA', 'yǔ']"
<unk>语,"['NA', 'yǔ']","['NA', 'yǔ']"
赘语,"['NA', 'yǔ']","['NA', 'yǔ']"
<unk>语,"['NA', 'yǔ']","['NA', 'yǔ']"
谦语,"['NA', 'yǔ']","['NA', 'yǔ']"
谚语,"['NA', 'yǔ']","['NA', 'yǔ']"
谓语,"['NA', 'yǔ']","['NA', 'yǔ']"
谑语,"['NA', 'yǔ']","['NA', 'yǔ']"
<unk>语,"['NA', 'yǔ']","['NA', 'yǔ']"
语音,"['yǔ', 'NA']","['yǔ', 'NA']"
语锋,"['yǔ', 'NA']","['yǔ', 'NA']"
语词,"['yǔ', 'NA']","['yǔ', 'NA']"
溃<unk>,"['kuì', 'NA']","['kuì', 'NA']"
溃烂,"['kuì', 'NA']","['kuì', 'NA']"
溃敌,"['kuì', 'NA']","['kuì', 'NA']"
溃兵,"['kuì', 'NA']","['kuì', 'NA']"
发车,"['fā', 'chē']","['fā', 'chē']"
发育,"['fā', 'yù']","['fā', 'yù']"
发泡,"['fā', 'pào']","['fā', 'pào']"
发卡,"['fā', 'kǎ']","['fā', 'kǎ']"
发作,"['fā', 'zuò']","['fā', 'zuò']"
高发,"['NA', 'fā']","['NA', 'fā']"
首发,"['NA', 'fā']","['NA', 'fā']"
<unk>发,"['NA', 'fā']","['NA', 'fā']"
<unk>发,"['NA', 'fā']","['NA', 'fā']"
配发,"['NA', 'fā']","['NA', 'fā']"
<unk>发,"['NA', 'fā']","['NA', 'fā']"
进发,"['NA', 'fā']","['NA', 'fā']"
越发,"['NA', 'fā']","['NA', 'fā']"
诱发,"['NA', 'fā']","['NA', 'fā']"
触发,"['NA', 'fā']","['NA', 'fā']"
补发,"['NA', 'fā']","['NA', 'fā']"
虚发,"['NA', 'fā']","['NA', 'fā']"
蒸发,"['NA', 'fā']","['NA', 'fā']"
<unk>发,"['NA', 'fā']","['NA', 'fā']"
自发,"['NA', 'fā']","['NA', 'fā']"
签发,"['NA', 'fā']","['NA', 'fā']"
突发,"['NA', 'fā']","['NA', 'fā']"
照发,"['NA', 'fā']","['NA', 'fā']"
秃发,"['NA', 'fā']","['NA', 'fā']"
益发,"['NA', 'fā']","['NA', 'fā']"
生发,"['NA', 'fā']","['NA', 'fā']"
麦角,"['NA', 'jiǎo']","['NA', 'jiǎo']"
鹿角,"['NA', 'jiǎo']","['NA', 'jiǎo']"
<unk>角,"['NA', 'jiǎo']","['NA', 'jiǎo']"
额角,"['NA', 'jiǎo']","['NA', 'jiǎo']"
顶角,"['NA', 'jiǎo']","['NA', 'jiǎo']"
错角,"['NA', 'jiǎo']","['NA', 'jiǎo']"
锐角,"['NA', 'jiǎo']","['NA', 'jiǎo']"
钝角,"['NA', 'jiǎo']","['NA', 'jiǎo']"
距角,"['NA', 'jiǎo']","['NA', 'jiǎo']"
豆角,"['NA', 'jiǎo']","['NA', 'jiǎo']"
触角,"['NA', 'jiǎo']","['NA', 'jiǎo']"
角龙,"['jiǎo', 'NA']","['jiǎo', 'NA']"
角<unk>,"['jiǎo', 'NA']","['jiǎo', 'NA']"
角马,"['jiǎo', 'NA']","['jiǎo', 'NA']"
角门,"['jiǎo', 'NA']","['jiǎo', 'NA']"
角锥,"['jiǎo', 'NA']","['jiǎo', 'NA']"
角铁,"['jiǎo', 'NA']","['jiǎo', 'NA']"
贡觉,"['NA', 'jué']","['NA', 'jué']"
警觉,"['NA', 'jué']","['NA', 'jué']"
触觉,"['NA', 'jué']","['NA', 'jué']"
觉醒,"['jué', 'NA']","['jué', 'NA']"
觉悟,"['jué', 'NA']","['jué', 'NA']"
觉察,"['jué', 'NA']","['jué', 'NA']"
视觉,"['NA', 'jué']","['NA', 'jué']"
自觉,"['NA', 'jué']","['NA', 'jué']"
知觉,"['NA', 'jué']","['NA', 'jué']"
直觉,"['NA', 'jué']","['NA', 'jué']"
风衣,"['NA', 'yī']","['NA', 'yī']"
青衣,"['NA', 'yī']","['NA', 'yī']"
试衣,"['NA', 'yī']","['NA', 'yī']"
袒衣,"['NA', 'yī']","['NA', 'yī']"
衬衣,"['NA', 'yī']","['NA', 'yī']"
衣鱼,"['yī', 'NA']","['yī', 'NA']"
堕落,"['duò', 'luò']","['duò', 'luò']"
发落,"['fā', 'luò']","['fā', 'luò']"
驳落,"['NA', 'luò']","['NA', 'luò']"
飘落,"['NA', 'luò']","['NA', 'luò']"
零落,"['NA', 'luò']","['NA', 'luò']"
雕落,"['NA', 'luò']","['NA', 'luò']"
陷落,"['NA', 'luò']","['NA', 'luò']"
陨落,"['NA', 'luò']","['NA', 'luò']"
院落,"['NA', 'luò']","['NA', 'luò']"
令节,"['lìng', 'jié']","['lìng', 'jié']"
驻节,"['NA', 'jié']","['NA', 'jié']"
音节,"['NA', 'jié']","['NA', 'jié']"
鞭节,"['NA', 'jié']","['NA', 'jié']"
贞节,"['NA', 'jié']","['NA', 'jié']"
节选,"['jié', 'NA']","['jié', 'NA']"
节能,"['jié', 'NA']","['jié', 'NA']"
节目,"['jié', 'NA']","['jié', 'NA']"
节瘤,"['jié', 'NA']","['jié', 'NA']"
节疤,"['jié', 'NA']","['jié', 'NA']"
节略,"['jié', 'NA']","['jié', 'NA']"
节电,"['jié', 'NA']","['jié', 'NA']"
节烈,"['jié', 'NA']","['jié', 'NA']"
节点,"['jié', 'NA']","['jié', 'NA']"
节流,"['jié', 'NA']","['jié', 'NA']"
节油,"['jié', 'NA']","['jié', 'NA']"
节水,"['jié', 'NA']","['jié', 'NA']"
节气,"['jié', 'NA']","['jié', 'NA']"
节本,"['jié', 'NA']","['jié', 'NA']"
节日,"['jié', 'NA']","['jié', 'NA']"
节支,"['jié', 'NA']","['jié', 'NA']"
节操,"['jié', 'NA']","['jié', 'NA']"
诸般,"['NA', 'bān']","['NA', 'bān']"
旋臂,"['xuán', 'bì']","['xuán', 'bì']"
臂纱,"['bì', 'NA']","['bì', 'NA']"
臂章,"['bì', 'NA']","['bì', 'NA']"
肚腹,"['dù', 'NA']","['dù', 'NA']"
肚<unk>,"['dù', 'NA']","['dù', 'NA']"
肚脐,"['dù', 'NA']","['dù', 'NA']"
肚皮,"['dù', 'NA']","['dù', 'NA']"
连系,"['NA', 'xì']","['NA', 'xì']"
谱系,"['NA', 'xì']","['NA', 'xì']"
记仇,"['NA', 'chóu']","['NA', 'chóu']"
私仇,"['NA', 'chóu']","['NA', 'chóu']"
报仇,"['NA', 'chóu']","['NA', 'chóu']"
恩仇,"['NA', 'chóu']","['NA', 'chóu']"
涂抹,"['NA', 'mǒ']","['NA', 'mǒ']"
